x, y
-0.044909180399659895, 20.01374463509193
12.040775714233135, 17.994720767406598
14.937826455555882, 15.05693114426244
21.288458047439416, 14.3227506174959
25.096549435344567, 6.306329295514699
30.040087011147136, 0.4755447786801538
